customer_id,recency,frequency,monetary,segments
17203,35,6,3563.85,Regular
17204,174,4,1564.56,Regular
17205,53,1,384.08,Low Value
17206,52,1,204.24,Low Value
17211,26,8,2317.22,High Value
17212,252,1,226.85,Low Value
17213,39,7,2781.23,Regular
17214,59,6,1069.12,Regular
17217,233,1,113.5,Low Value
17218,3,10,1960.72,High Value
17219,31,1,114.23,Low Value
17220,23,14,3198.25,High Value
17221,6,2,335.13,Regular
17222,64,1,354.15,Low Value
17223,309,2,426.79,Regular
17226,308,1,393.49,Low Value
17227,18,6,939.32,High Value
17228,15,8,1906.09,High Value
17229,95,2,318.76,Regular
17230,263,8,3638.41,Regular
17231,11,10,3174.32,High Value
17232,2,2,421.52,Regular
17233,34,1,190.88,Low Value
17234,182,1,149.89,Low Value
17235,24,2,550.06,Regular
17236,12,6,916.13,High Value
17237,10,2,314.69,Regular
17238,2,17,3744.65,High Value
17239,312,1,382.5,Low Value
17242,107,2,1135.04,Regular
17243,0,26,8676.85,High Value
17244,52,1,954.9,Low Value
17245,204,1,171.45,Low Value
17247,14,1,282.19,Low Value
17248,119,1,318.65,Low Value
17250,3,2,384.52,Regular
17251,362,1,283.28,Low Value
17252,116,2,353.86,Regular
17253,17,1,178.26,Low Value
17254,4,2,272.44,Regular
17255,40,2,298.41,Regular
17256,106,2,240.0,Regular
17259,147,2,603.37,Regular
17262,51,5,1253.36,Regular
17263,207,1,63.44,Low Value
17265,138,2,562.9,Regular
17266,1,3,310.64,Regular
17267,126,2,317.62,Regular
17268,107,4,763.64,Regular
17272,41,4,2148.63,Regular
17274,34,1,111.98,Low Value
17277,227,2,1065.35,Regular
17278,240,1,246.04,Low Value
17279,57,1,187.83,Low Value
17282,129,3,1703.41,Regular
17284,59,6,1652.58,Regular
17286,21,1,153.92,Low Value
17287,25,7,1064.11,High Value
17288,8,7,1419.73,High Value
17289,31,3,944.41,Regular
17290,3,2,525.24,Regular
17291,307,1,550.8,Low Value
17293,7,9,1875.11,High Value
17295,28,3,556.95,Regular
17297,16,1,131.78,Low Value
17298,100,2,498.42,Regular
17299,11,4,669.11,Regular
17301,20,1,197.63,Low Value
17302,14,5,1135.63,High Value
17303,360,1,250.04,Low Value
17306,10,19,8631.31,High Value
17309,94,1,82.75,Low Value
17311,77,2,1384.85,Regular
17312,138,3,644.3,Regular
17313,30,1,2328.84,Low Value
17314,24,8,2527.92,High Value
17315,1,38,6292.26,High Value
17317,45,3,2600.34,Regular
17320,99,3,1200.62,Regular
17321,7,2,700.86,Regular
17323,14,7,921.07,High Value
17324,17,4,990.23,Regular
17325,279,1,96.8,Low Value
17329,13,2,523.11,Regular
17330,22,2,363.9,Regular
17331,123,1,175.2,Low Value
17333,85,1,494.25,Low Value
17334,301,2,307.02,Regular
17337,150,4,2027.87,Regular
17338,16,8,6643.93,High Value
17339,93,2,243.36,Regular
17340,29,11,12353.29,High Value
17341,156,3,781.36,Regular
17343,354,1,193.64,Low Value
17344,45,1,160.57,Low Value
17345,14,4,537.74,Regular
17346,3,15,2676.56,High Value
17347,85,1,228.96,Low Value
17348,14,5,1159.52,High Value
17349,178,1,110.75,Low Value
17350,7,4,1286.07,Regular
17351,35,3,587.15,Regular
17353,128,2,1740.0,Regular
17354,50,1,1393.06,Low Value
17356,311,1,178.22,Low Value
17357,23,2,388.14,Regular
17358,302,2,365.85,Regular
17359,10,1,127.86,Low Value
17360,16,3,585.79,Regular
17361,48,3,488.2,Regular
17362,238,2,312.23,Regular
17364,0,11,4481.18,High Value
17365,12,8,4801.56,High Value
17367,237,1,168.4,Low Value
17368,22,8,1912.67,High Value
17370,72,4,446.18,Regular
17371,16,3,423.89,Regular
17372,40,8,1342.68,Regular
17373,39,4,646.92,Regular
17374,218,2,495.77,Regular
17375,198,3,400.1,Regular
17376,70,2,203.2,Regular
17377,23,20,4100.92,High Value
17379,10,1,404.66,Low Value
17381,8,29,20275.61,High Value
17382,64,1,65.4,Low Value
17383,3,1,199.29,Low Value
17384,18,2,336.4,Regular
17385,14,1,261.11,Low Value
17386,7,6,2686.42,High Value
17387,19,2,784.11,Regular
17388,77,4,1259.56,Regular
17389,0,34,31833.68,High Value
17391,163,2,508.8,Regular
17392,306,2,457.91,Regular
17394,218,1,203.87,Low Value
17396,38,8,7330.8,Regular
17397,21,2,696.41,Regular
17398,114,3,653.38,Regular
17400,125,5,2129.96,Regular
17402,4,13,2633.85,High Value
17403,35,1,281.62,Low Value
17404,3,15,31906.82,High Value
17405,0,3,1031.41,Regular
17406,332,3,2200.42,Regular
17408,162,1,32.65,Low Value
17409,184,2,771.85,Regular
17410,15,5,1214.72,High Value
17411,11,3,778.94,Regular
17412,2,7,1258.06,High Value
17414,43,2,778.0,Regular
17415,79,1,507.84,Low Value
17416,29,7,6893.42,High Value
17418,41,2,463.46,Regular
17419,10,12,4226.57,High Value
17420,49,3,598.83,Regular
17422,15,6,1979.37,High Value
17423,45,2,698.41,Regular
17425,18,2,759.17,Regular
17426,7,6,5037.26,High Value
17427,71,1,100.8,Low Value
17428,0,28,17256.85,High Value
17429,127,3,524.92,Regular
17430,32,2,265.76,Regular
17431,312,1,403.3,Low Value
17432,17,2,365.76,Regular
17433,87,1,303.16,Low Value
17434,1,7,2373.82,High Value
17436,1,2,216.3,Regular
17438,253,1,388.45,Low Value
17440,156,3,186.42,Regular
17442,36,6,2248.56,Regular
17443,219,1,534.24,Low Value
17444,147,3,2940.04,Regular
17446,176,2,120.9,Regular
17447,39,2,541.53,Regular
17449,1,7,2520.86,High Value
17450,7,46,194550.79,High Value
17451,0,7,1721.4,High Value
17453,17,2,486.72,Regular
17454,191,4,517.53,Regular
17455,203,1,131.7,Low Value
17456,364,1,249.86,Low Value
17457,126,5,1737.7,Regular
17458,14,1,316.5,Low Value
17459,42,2,657.3,Regular
17460,93,6,622.43,Regular
17461,22,3,757.46,Regular
17462,59,2,675.69,Regular
17463,15,5,1896.41,High Value
17464,157,1,289.96,Low Value
17466,9,2,763.28,Regular
17468,9,2,137.0,Regular
17469,15,5,1870.97,High Value
17470,44,5,1125.07,Regular
17472,190,3,710.29,Regular
17475,78,1,194.37,Low Value
17480,77,1,511.82,Low Value
17481,3,4,1255.59,Regular
17483,64,3,414.04,Regular
17486,260,1,396.87,Low Value
17489,58,2,376.64,Regular
17490,0,7,2092.32,High Value
17491,0,10,3558.87,High Value
17492,247,1,374.57,Low Value
17495,7,2,497.56,Regular
17496,358,1,271.05,Low Value
17498,75,1,272.22,Low Value
17499,289,1,622.88,Low Value
17500,16,3,1138.0,Regular
17501,220,2,288.6,Regular
17502,8,4,689.1,Regular
17503,2,2,558.96,Regular
17504,205,9,2997.03,Regular
17505,161,2,1145.84,Regular
17506,75,1,302.2,Low Value
17507,261,2,605.58,Regular
17508,280,1,387.31,Low Value
17509,57,8,6115.14,Regular
17510,24,1,308.48,Low Value
17511,2,31,91062.38,High Value
17512,28,10,2924.99,High Value
17513,71,1,513.2,Low Value
17514,127,1,208.65,Low Value
17515,30,4,639.02,Regular
17516,14,5,768.08,High Value
17517,308,1,153.94,Low Value
17519,16,6,1844.02,High Value
17520,53,1,546.81,Low Value
17521,29,3,723.21,Regular
17522,1,5,1070.71,High Value
17523,10,4,652.74,Regular
17524,360,1,145.0,Low Value
17525,359,1,422.7,Low Value
17526,4,4,1195.9,Regular
17527,53,4,939.37,Regular
17528,0,8,3628.5,High Value
17530,0,10,2385.0,High Value
17531,189,1,296.7,Low Value
17534,53,1,223.36,Low Value
17535,279,1,164.4,Low Value
17536,176,1,76.5,Low Value
17537,29,2,897.62,Regular
17538,25,1,98.42,Low Value
17540,24,2,578.9,Regular
17542,269,1,170.75,Low Value
17545,42,3,645.96,Regular
17548,233,1,103.3,Low Value
17549,23,2,148.86,Regular
17550,196,3,267.16,Regular
17551,358,1,306.84,Low Value
17552,59,4,930.41,Regular
17553,129,1,1487.6,Low Value
17554,0,5,1952.45,High Value
17555,19,2,483.26,Regular
17556,205,1,157.9,Low Value
17557,13,3,541.46,Regular
17560,94,5,854.95,Regular
17561,18,1,167.62,Low Value
17562,13,7,1122.38,High Value
17564,23,3,454.01,Regular
17566,7,2,901.21,Regular
17567,6,8,4331.48,High Value
17569,331,1,344.14,Low Value
17571,49,4,1498.51,Regular
17572,70,4,226.75,Regular
17573,28,3,380.6,Regular
17574,242,1,185.65,Low Value
17576,7,19,3622.68,High Value
17578,217,1,143.46,Low Value
17579,4,3,448.9,Regular
17580,252,3,215.72,Regular
17581,0,25,11045.04,High Value
17582,235,1,175.27,Low Value
17584,6,2,1242.3,Regular
17585,108,4,1133.07,Regular
17588,99,3,1240.2,Regular
17589,59,4,2404.17,Regular
17590,1,3,1479.22,Regular
17591,72,7,2225.97,Regular
17593,3,5,3927.34,High Value
17594,84,2,993.18,Regular
17595,11,2,388.79,Regular
17596,22,7,2827.93,High Value
17597,213,1,2044.37,Low Value
17600,17,1,161.67,Low Value
17601,238,1,116.01,Low Value
17602,1,6,5102.97,High Value
17603,77,1,394.72,Low Value
17604,216,2,309.36,Regular
17608,32,2,193.42,Regular
17609,40,5,1112.22,Regular
17611,6,15,3984.22,High Value
17612,52,6,2048.45,Regular
17613,22,14,4559.15,High Value
17614,56,1,390.07,Low Value
17615,129,3,329.6,Regular
17616,173,3,571.2,Regular
17618,5,3,971.58,Regular
17619,311,1,218.52,Low Value
17620,59,1,81.44,Low Value
17621,20,3,1379.9,Regular
17623,32,1,527.05,Low Value
17624,14,2,843.48,Regular
17625,17,4,2047.0,Regular
17628,80,1,75.75,Low Value
17629,5,8,1814.12,High Value
17630,169,2,503.6,Regular
17631,1,3,528.33,Regular
17633,30,4,1324.84,Regular
17634,35,9,2361.97,Regular
17636,18,1,285.56,Low Value
17637,30,2,547.06,Regular
17639,275,1,108.5,Low Value
17640,86,1,621.66,Low Value
17642,119,2,712.29,Regular
17643,372,1,101.55,Low Value
17644,0,11,2895.64,High Value
17646,218,3,1008.39,Regular
17647,64,1,133.06,Low Value
17648,60,4,1797.5,Regular
17649,137,1,868.49,Low Value
17650,20,1,166.08,Low Value
17651,11,10,3945.0,High Value
17652,24,12,4867.72,High Value
17653,36,4,1207.56,Regular
17654,276,1,117.55,Low Value
17655,10,7,2638.94,High Value
17656,72,5,1674.69,Regular
17658,25,2,595.42,Regular
17659,16,12,2999.46,High Value
17660,140,1,196.0,Low Value
17663,25,7,1802.91,High Value
17664,18,2,604.64,Regular
17666,3,2,728.16,Regular
17667,65,5,2055.51,Regular
17668,0,2,347.75,Regular
17669,42,7,3406.72,Regular
17670,227,1,205.7,Low Value
17671,15,4,1572.71,Regular
17672,49,2,3178.17,Regular
17673,1,6,1629.12,High Value
17674,73,2,551.04,Regular
17675,0,31,20374.28,High Value
17676,3,6,1387.68,High Value
17677,1,30,16363.23,High Value
17678,263,1,298.11,Low Value
17679,52,2,1992.11,Regular
17680,23,1,184.4,Low Value
17682,9,6,2474.33,High Value
17684,43,1,239.41,Low Value
17685,16,7,3191.53,High Value
17686,6,7,5739.46,High Value
17690,29,15,4757.95,High Value
17691,357,2,290.4,Regular
17692,126,4,740.94,Regular
17693,136,1,200.47,Low Value
17694,141,1,283.12,Low Value
17695,131,2,765.34,Regular
17696,37,8,2285.71,Regular
17697,235,1,338.95,Low Value
17698,260,1,154.95,Low Value
17700,16,4,2534.64,Regular
17701,252,1,417.95,Low Value
17702,29,4,1824.37,Regular
17703,34,3,798.74,Regular
17704,168,2,885.19,Regular
17705,2,9,1823.52,High Value
17706,3,17,10504.49,High Value
17707,184,2,152.4,Regular
17708,187,2,267.08,Regular
17709,169,1,137.45,Low Value
17711,10,2,385.1,Regular
17712,44,1,522.91,Low Value
17714,320,1,153.0,Low Value
17715,200,1,326.4,Low Value
17716,22,11,5655.99,High Value
17718,231,1,139.35,Low Value
17719,37,15,5396.04,Regular
17720,25,4,1195.94,Regular
17722,95,4,2424.04,Regular
17723,126,6,3276.4,Regular
17724,70,3,1033.0,Regular
17725,15,11,3439.08,High Value
17727,14,1,1060.25,Low Value
17728,3,3,2876.01,Regular
17730,2,13,5298.48,High Value
17731,78,4,1240.11,Regular
17732,372,1,303.97,Low Value
17733,38,2,692.19,Regular
17734,53,3,700.63,Regular
17735,1,19,13110.02,High Value
17736,8,3,377.44,Regular
17737,8,2,168.24,Regular
17738,18,4,1879.05,Regular
17739,11,7,2791.35,High Value
17742,112,2,355.11,Regular
17744,3,6,2322.4,High Value
17746,239,1,110.25,Low Value
17747,112,1,71.4,Low Value
17749,177,2,674.52,Regular
17750,4,9,1797.57,High Value
17752,358,1,80.64,Low Value
17754,0,5,1772.26,High Value
17757,0,30,5605.29,High Value
17758,18,8,3456.7,High Value
17759,16,3,834.99,Regular
17760,21,2,287.59,Regular
17761,32,1,712.78,Low Value
17763,262,1,15.0,Low Value
17764,50,2,818.82,Regular
17765,158,3,371.88,Regular
17767,14,1,271.2,Low Value
17768,7,3,2273.18,Regular
17769,12,10,3997.98,High Value
17770,198,5,1143.27,Regular
17771,56,2,245.81,Regular
17772,10,2,182.77,Regular
17774,96,4,1225.41,Regular
17775,254,1,56.4,Low Value
17777,24,3,665.86,Regular
17779,20,3,658.57,Regular
17781,158,2,188.02,Regular
17783,71,2,283.47,Regular
17785,52,1,131.94,Low Value
17786,84,2,278.74,Regular
17787,152,4,1865.19,Regular
17788,73,2,1117.9,Regular
17789,280,1,225.9,Low Value
17790,26,14,1965.55,High Value
17791,29,1,106.1,Low Value
17793,24,1,323.04,Low Value
17795,179,2,350.39,Regular
17796,39,4,697.9,Regular
17797,21,3,780.43,Regular
17799,21,10,3055.93,High Value
17800,36,9,1199.01,Regular
17802,81,3,1285.04,Regular
17805,73,1,512.31,Low Value
17806,10,1,546.04,Low Value
17809,15,12,5411.91,High Value
17811,3,39,7837.73,High Value
17812,12,4,732.16,Regular
17813,13,5,1770.88,High Value
17816,36,4,36.56,Regular
17817,3,3,387.68,Regular
17819,71,7,3704.87,Regular
17824,50,1,298.4,Low Value
17827,4,5,1995.46,High Value
17828,22,4,1820.09,Regular
17829,298,1,889.24,Low Value
17830,1,3,398.7,Regular
17831,32,1,35.4,Low Value
17832,49,1,155.37,Low Value
17835,2,3,350.64,Regular
17836,46,1,110.21,Low Value
17837,41,8,1593.38,Regular
17838,26,5,2779.3,High Value
17839,41,1,338.8,Low Value
17841,1,124,40991.57,High Value
17843,302,1,205.48,Low Value
17844,106,1,51.56,Low Value
17846,84,1,2033.1,Low Value
17848,80,9,901.2,Regular
17849,217,4,605.8,Regular
17850,371,34,5391.21,Regular
17852,11,2,114.34,Regular
17854,184,2,311.26,Regular
17855,372,1,208.97,Low Value
17856,1,4,1418.03,Regular
17857,3,23,26879.04,High Value
17858,5,12,5155.66,High Value
17859,304,1,148.21,Low Value
17860,368,1,252.8,Low Value
17861,2,8,2100.8,High Value
17862,323,1,330.9,Low Value
17863,58,6,3160.0,Regular
17864,12,3,597.5,Regular
17865,30,20,10526.32,High Value
17866,142,1,329.65,Low Value
17867,29,6,1197.1,High Value
17869,106,5,428.18,Regular
17870,1,12,1894.35,High Value
17871,204,1,155.9,Low Value
17873,79,5,1859.16,Regular
17874,184,6,683.46,Regular
17877,169,1,237.61,Low Value
17878,43,1,379.45,Low Value
17879,173,1,178.52,Low Value
17880,364,1,458.92,Low Value
17881,303,1,133.35,Low Value
17883,2,4,671.77,Regular
17884,3,4,717.45,Regular
17885,11,1,190.19,Low Value
17886,31,3,899.61,Regular
17887,128,1,111.35,Low Value
17888,20,8,726.05,High Value
17889,211,2,203.87,Regular
17890,322,2,602.09,Regular
17891,161,1,203.86,Low Value
17892,55,3,244.1,Regular
17893,224,1,112.25,Low Value
17894,71,8,1119.81,Regular
17895,43,1,98.0,Low Value
17896,22,1,256.32,Low Value
17897,172,3,566.6,Regular
17898,84,2,152.06,Regular
17899,158,1,155.8,Low Value
17900,189,2,112.2,Regular
17901,28,1,110.38,Low Value
17904,20,1,191.67,Low Value
17905,70,4,800.24,Regular
17906,246,1,72.9,Low Value
17908,373,1,243.28,Low Value
17911,8,1,366.23,Low Value
17912,309,5,311.01,Regular
17913,58,2,411.6,Regular
17914,3,1,336.43,Low Value
17917,44,3,341.28,Regular
17919,87,1,1304.04,Low Value
17920,3,17,4204.1,High Value
17921,63,4,826.52,Regular
17923,281,1,207.5,Low Value
17924,11,7,2962.5,High Value
17925,372,1,244.08,Low Value
17926,132,2,397.29,Regular
17928,44,2,212.54,Regular
17929,10,4,843.0,Regular
17930,35,5,1740.48,Regular
17931,133,2,408.36,Regular
17932,28,3,1331.57,Regular
17934,51,2,704.25,Regular
17935,137,2,145.79,Regular
17936,4,1,389.84,Low Value
17937,8,7,4301.22,High Value
17939,159,1,99.14,Low Value
17940,48,10,4106.44,Regular
17941,130,1,304.56,Low Value
17942,7,1,77.5,Low Value
17946,232,2,149.58,Regular
17947,36,1,176.68,Low Value
17948,146,1,358.56,Low Value
17949,0,45,58510.48,High Value
17950,71,3,482.2,Regular
17951,39,3,1008.54,Regular
17954,4,12,2332.72,High Value
17955,198,4,557.3,Regular
17956,248,1,12.75,Low Value
17957,65,1,111.68,Low Value
17958,116,1,508.46,Low Value
17960,170,1,73.78,Low Value
17961,20,39,1296.44,High Value
17962,141,1,102.83,Low Value
17964,31,2,471.7,Regular
17965,37,14,2622.57,Regular
17966,37,5,1098.43,Regular
17967,371,1,123.07,Low Value
17968,373,1,277.35,Low Value
17969,165,2,228.2,Regular
17970,210,1,582.59,Low Value
17972,241,1,136.04,Low Value
17973,51,1,337.04,Low Value
17974,24,3,740.79,Regular
17975,14,13,4488.81,High Value
17976,371,1,353.19,Low Value
17977,28,1,288.14,Low Value
17978,364,1,300.92,Low Value
17979,35,4,757.71,Regular
17980,165,3,811.45,Regular
17984,144,1,152.68,Low Value
17985,21,1,634.95,Low Value
17986,55,1,20.8,Low Value
17987,184,1,198.57,Low Value
17988,11,7,201.12,High Value
17990,236,3,630.84,Regular
17991,224,2,93.35,Regular
17994,121,4,678.49,Regular
17995,281,1,76.1,Low Value
17997,73,8,1970.67,Regular
17999,36,2,382.06,Regular
18001,11,2,417.23,Regular
18004,361,1,169.47,Low Value
18005,3,2,249.72,Regular
18006,22,1,444.68,Low Value
18008,69,9,2116.19,Regular
18009,234,1,257.34,Low Value
18010,256,1,174.8,Low Value
18011,372,1,102.79,Low Value
18013,154,2,187.29,Regular
18014,27,1,166.42,Low Value
18015,3,1,120.03,Low Value
18016,31,5,1483.56,Regular
18017,80,3,523.0,Regular
18018,107,2,122.14,Regular
18019,51,1,38.45,Low Value
18022,35,1,668.11,Low Value
18024,152,2,389.78,Regular
18027,98,1,115.31,Low Value
18030,3,2,230.65,Regular
18032,333,1,73.5,Low Value
18033,64,1,97.97,Low Value
18034,21,2,422.88,Regular
18035,35,3,730.4,Regular
18036,31,3,405.62,Regular
18037,153,6,70.02,Regular
18040,18,2,357.2,Regular
18041,11,21,4183.39,High Value
18042,53,1,165.05,Low Value
18043,24,3,559.51,Regular
18044,3,10,2088.6,High Value
18045,44,1,189.4,Low Value
18048,202,2,172.29,Regular
18050,358,1,74.4,Low Value
18053,70,1,300.02,Low Value
18055,6,10,6784.19,High Value
18056,287,1,363.65,Low Value
18058,9,1,170.16,Low Value
18059,22,3,306.46,Regular
18061,21,10,2119.41,High Value
18062,172,3,720.52,Regular
18064,132,2,814.0,Regular
18065,5,14,2392.83,High Value
18066,74,1,318.0,Low Value
18067,39,1,396.33,Low Value
18068,288,1,101.7,Low Value
18069,25,5,2036.67,High Value
18071,257,2,453.0,Regular
18072,185,1,247.44,Low Value
18073,113,12,3877.52,Regular
18074,373,1,489.6,Low Value
18075,22,10,2611.75,High Value
18077,7,11,2633.01,High Value
18078,216,2,336.13,Regular
18079,44,4,3651.97,Regular
18080,18,2,1231.5,Regular
18081,35,3,343.45,Regular
18082,25,1,703.37,Low Value
18084,15,1,90.48,Low Value
18085,329,2,689.95,Regular
18086,273,1,101.34,Low Value
18087,97,2,4055.72,Regular
18088,60,1,167.67,Low Value
18092,1,11,9068.26,High Value
18093,92,4,2106.52,Regular
18094,81,7,3017.3,Regular
18095,312,2,580.05,Regular
18096,11,3,911.15,Regular
18097,7,6,2697.8,High Value
18099,126,1,168.31,Low Value
18101,10,2,223.65,Regular
18102,0,60,259657.3,High Value
18104,36,1,754.64,Low Value
18105,37,1,113.48,Low Value
18106,329,1,430.7,Low Value
18108,253,1,271.0,Low Value
18109,1,26,8052.97,High Value
18110,19,1,236.3,Low Value
18112,11,2,352.69,Regular
18113,368,1,76.32,Low Value
18114,289,1,220.1,Low Value
18116,67,8,1418.03,Regular
18117,25,1,320.72,Low Value
18118,10,26,5653.82,High Value
18119,367,1,181.12,Low Value
18120,213,1,111.15,Low Value
18121,148,2,673.1,Regular
18122,7,6,1826.21,High Value
18123,23,2,589.44,Regular
18125,29,4,1142.99,Regular
18126,60,1,206.83,Low Value
18127,18,3,348.73,Regular
18129,242,1,112.55,Low Value
18130,14,3,1059.39,Regular
18133,211,1,931.5,Low Value
18135,28,5,681.91,High Value
18136,62,3,784.33,Regular
18138,294,1,152.65,Low Value
18139,17,6,8438.34,High Value
18142,156,2,1019.52,Regular
18143,116,2,1000.16,Regular
18144,7,12,2888.75,High Value
18145,12,4,2861.55,Regular
18146,140,2,160.35,Regular
18147,45,2,179.34,Regular
18149,50,3,612.08,Regular
18150,31,3,566.58,Regular
18151,134,2,653.35,Regular
18154,2,2,399.19,Regular
18155,74,3,371.62,Regular
18156,12,2,734.94,Regular
18158,8,2,453.4,Regular
18159,300,1,530.15,Low Value
18160,56,2,638.06,Regular
18161,14,5,1618.69,High Value
18164,36,1,399.65,Low Value
18165,176,1,302.46,Low Value
18167,22,3,1384.86,Regular
18168,175,6,1169.94,Regular
18169,60,1,202.65,Low Value
18170,32,3,980.31,Regular
18171,58,5,1231.31,Regular
18172,14,20,7561.68,High Value
18173,86,4,2106.84,Regular
18174,6,1,104.0,Low Value
18176,357,1,476.35,Low Value
18177,30,6,1341.42,High Value
18178,128,4,1590.81,Regular
18179,8,6,1793.17,High Value
18180,4,6,1843.75,High Value
18181,23,1,382.8,Low Value
18183,226,2,632.07,Regular
18184,14,1,49.8,Low Value
18185,248,1,304.25,Low Value
18188,14,3,2001.04,Regular
18189,77,2,1090.24,Regular
18190,191,2,284.46,Regular
18191,261,1,207.8,Low Value
18192,71,1,957.97,Low Value
18193,164,1,243.76,Low Value
18194,81,1,973.84,Low Value
18196,94,2,689.13,Regular
18198,3,17,5425.56,High Value
18200,105,1,163.8,Low Value
18202,199,3,1396.99,Regular
18203,156,1,160.42,Low Value
18204,70,3,1993.7,Regular
18205,35,2,517.36,Regular
18209,28,1,139.1,Low Value
18210,1,6,2621.38,High Value
18211,25,5,600.07,High Value
18212,325,1,248.42,Low Value
18213,236,1,232.48,Low Value
18215,88,1,299.34,Low Value
18216,30,1,481.75,Low Value
18217,28,2,621.75,Regular
18218,210,2,662.08,Regular
18219,2,10,2069.77,High Value
18220,226,1,305.28,Low Value
18221,21,5,1041.61,High Value
18222,92,1,443.0,Low Value
18223,4,14,6484.54,High Value
18224,263,1,158.95,Low Value
18225,2,12,5509.12,High Value
18226,43,11,5228.05,Regular
18227,217,1,93.75,Low Value
18228,56,2,779.9,Regular
18229,11,20,7276.9,High Value
18230,8,7,2810.2,High Value
18231,191,5,2083.27,Regular
18232,81,4,592.97,Regular
18233,325,1,440.0,Low Value
18235,71,3,1796.48,Regular
18236,29,6,882.24,High Value
18237,2,5,987.1,High Value
18239,218,5,1561.61,Regular
18240,45,1,422.58,Low Value
18241,9,17,2073.09,High Value
18242,71,4,2232.49,Regular
18245,6,7,2567.06,High Value
18246,23,2,596.1,Regular
18248,122,2,804.02,Regular
18249,16,1,95.34,Low Value
18250,309,1,349.27,Low Value
18251,86,1,4314.72,Low Value
18252,50,2,526.67,Regular
18255,88,1,103.3,Low Value
18257,38,8,2337.63,Regular
18259,24,3,2338.6,Regular
18260,172,6,2643.2,Regular
18261,42,2,324.24,Regular
18262,139,1,149.48,Low Value
18263,25,3,1213.16,Regular
18265,71,2,801.51,Regular
18268,133,1,25.5,Low Value
18269,365,1,168.6,Low Value
18270,37,2,283.15,Regular
18272,2,6,3078.58,High Value
18273,1,3,204.0,Regular
18274,29,1,175.92,Low Value
18276,43,1,335.86,Low Value
18277,57,1,110.38,Low Value
18278,73,1,173.9,Low Value
18280,277,1,180.6,Low Value
18281,180,1,80.82,Low Value
18282,7,2,178.05,Regular
18283,3,16,2094.88,High Value
18287,42,3,1837.28,Regular
